,index,clean,topic_number,lda_score,topic_top_words
2621,2621,in case you missed it check out my photos from the inaugural swearingin ceremony,0,0.6999825835227966,watch support your number town talk thank check that protect
2622,2622,david vitter and i are standing up for louisianas veterans today we sent a letter to va secretary mcdonald demanding answers for continued substandard treatment by the va,8,0.7171616554260254,today help president great good obama live health work research
2623,2623,a new study released by noia national ocean industries association and the american petroleum institute shows that if we were to allow drilling in the eastern gulf of mexico louisianas economy could add numbernew jobs by expanding american energy production is good for our state thats what i have been a tireless advocate for increased drilling in the gulf of mexico,1,0.9357016682624817,great that time obamacare number today health student american find
2624,2624,did you know today is manufacturing day these jobs are important to our louisiana economy who do you know that earns their livelihood in manufacturing,1,0.819961667060852,great that time obamacare number today health student american find
2625,2625,im proud of the lafayette parish school system and the wonderful work they do training the next generation of louisiana leaders im proud my office was able to help the lpss obtain a grant to help lowincome students realize their potential,8,0.8999715447425842,today help president great good obama live health work research
2626,2626,widespread access to biosimilars can significantly reduce health care costs and increase access to affordable treatments,6,0.8499839901924133,your care american today access best read health that give
2627,2627,the keystone xl pipeline has been delayed for number years far too long for a job creating measure,7,0.5298843383789062,number that last health help your america today first would
2628,2628,today we bow our heads in solemn remembrance of the victims lost in the terror attacks on this country on september number and in benghazi on september number we reflect with gratitude on all of the men and women who have bravely fought to defend us from anyone seeking to harm the united states and her citizens and we pray for all those still fighting on this somber day in our nationûªs history we stand united as americans and steadfast in our resolve to ensure that our sacred ideals of freedom justice and peace continue to shine as a beacon of hope for future generations around the world despite the many challenges that exist may god continue to bless the united states of america,7,0.6289523243904114,number that last health help your america today first would
2629,2629,five inches of snow and a federal government closure wonûªt stop us from working hard for the people of tampa bay,2,0.7749785780906677,bill today week congress number country plan that news border
2630,2630,we remember september number not only for the tragic events that occurred and the loved ones lost but also for the strength and unity demonstrated by americans that day ûò a unique solidarity still found throughout our nation in the face of great danger our first responders service men and women firefighters police officers and everyday americans answered the call of duty thank you to everyone who continues to selflessly serve this country your commitment to our freedoms and values remains a symbol of the life and liberty that make this country the land of the free and the home of the brave,3,0.9639909267425537,number that today obamacare obama join right school president your
2631,2631,if obamacare is so wonderful why are employers slashing jobs and cutting work weeks to soften the sting fairnessforall,1,0.5029938220977783,great that time obamacare number today health student american find
2632,2632,undersecretary hickey explaining how va is utilizing technology to better assist veterans and reduce the backlog,5,0.7749612927436829,time week today that staff state meet community visit year
2633,2633,donûªt forget weûªre holding a job fair at st petersburg collegeûªs tarpon springs campus tomorrow from number to number pm more than employers will be on site to accept resumes and meet with potential employees for directions click on the link below,7,0.8714116215705872,number that last health help your america today first would
2634,2634,why are the five taliban terrorists released from gitmo no longer considered a highrisk threat,0,0.7749853134155273,watch support your number town talk thank check that protect
2635,2635,a senior egyptian official this week called the holocaust a myth these bigoted hatefilled remarks are an absolute disgrace and just another reason why the us should sever all foreign aid to egypt,4,0.6179249286651611,work today they that number great would congress back must
2636,2636,the helium bill is headed to presidentûªs deskûóthis is great news for wyoming and is a significant step in the fight to restore our aml funding,8,0.5586937069892883,today help president great good obama live health work research
2637,2637,i wrote in fox news opinion today on how we need to stop obamacares massive hit tax before it puts more americans out of work,2,0.8874849677085876,bill today week congress number country plan that news border
2638,2638,heads up veterans the us department of veterans affairs has informed us that there is a marketing scam targeting vets seeking benefits please share and read more here,3,0.8199644088745117,number that today obamacare obama join right school president your
2639,2639,seventy years ago today dday allied troops landed on a stretch of heavilydefended beaches along the coast of france beginning the invasion of europe in world war ii the largest amphibious invasion in history it was the beginning of a hard fight across the continent and the first crack in germanys fortress europe it paved the way for total victory for the allies and another triumph over evil lets all remember those brave souls who lost their lives that day and in the days that followed so that we all may remain free to this day,3,0.9499861598014832,number that today obamacare obama join right school president your
2640,2640,heres the standard speakers coverage of the homecoming of the hazleton area high school marching band after their appearance in the national memorial day parade in washington dc so proud of these young people from my hometown,5,0.8874814510345459,time week today that staff state meet community visit year
2641,2641,nice editorial in the times leader in support of locating the faa facility at tobyhanna its got wide support and makes perfect sense,0,0.41034942865371704,watch support your number town talk thank check that protect
2642,2642,i was very proud to lead a group of my colleagues in speaking on the floor of the house last night to promote and support hr number the protecting volunteer firefighters and emergency responders act this legislation is necessary to protect volunteer firefighters from unintended consequences of the affordable care act aca the bill has more than cosponsors including members of both parties an unexpected and previously undetected problem with the law represents special and urgent circumstances this really took me by surprise ûò the fact that the aca could force volunteer fire companies to provide health insurance to their volunteers or pay a fine that would burden them with unbearable costs and possibly cause them to reduce the number of volunteers they have or shut their doors altogether simply put this is a public safety issue iûªve been concerned that since the internal revenue service irs currently views volunteer firefighters as employees fire companies and municipalities would be forced to provide health insurance or pay a fine saddling them with unbearable financial burdens and threatening public safety i sent the irs a letter in november requesting a clarification but the correspondence has gone unanswered as of today under the employer mandate provision employers with or more employees must provide health insurance or pay penalties this could be problematic for fire companies particularly in pennsylvania where numberpercent of stations rely exclusively or mostly on volunteers fire companies could exceed the employee threshold in several different ways by themselves based on their size by being part of a larger combined force under several different chiefs or by being part of a municipality that has or more public employees in total some fire companies may hear about this and immediately think ûïwell weûªve only got number volunteers so weûªre safe we donûªt have fiftyû that may not necessarily be the case some fire companies are considered part of their local government that could mean that if you take the number of firefighters ûò paid and unpaid ûò now considered employees by the irs and add them to the number of other public employees you can easily reach fifty even in a small townû,3,0.5778805613517761,number that today obamacare obama join right school president your
2643,2643,it was a pleasure to see commander william defrancesco of vfw post in freeland on veterans day,1,0.5499828457832336,great that time obamacare number today health student american find
2644,2644,i was honored to receive the greater hazleton chamber of commerces home town heroes award in recognition of my continuing support and service to the area it is an honor to represent the people of pennsylvanias numberth district,0,0.8714205622673035,watch support your number town talk thank check that protect
2645,2645,announcing the disaster loan fairness act of in millersburg,9,0.5499793291091919,great forward number make today read your state take that
2646,2646,speaker boehner and house republicans have been blocking bipartisan immigration reform for a year now republicans and democrats are frustrated with republican obstruction while families suffer,0,0.6774935722351074,watch support your number town talk thank check that protect
2647,2647,the korean community is a vibrant and important component of our great city thats why i was honored to welcome consul general hyunmyung kim and consul lee hyeokyeong from the consulate general of the republic of korea to my office today to discuss how we can work together to help korean immigrants and korean americans in los angeles,8,0.8999828696250916,today help president great good obama live health work research
2648,2648,in case you missed it i joined msnbcs weekends with alex witt this morning to share my opinion on the situation in iraq watch below,0,0.8499917387962341,watch support your number town talk thank check that protect
2649,2649,in case you missed it i joined politicsnation with al sharpton today to give my thoughts on paul ryans controversial comments on poverty his upcoming meeting with the congressional black caucus,8,0.37552645802497864,today help president great good obama live health work research
2650,2650,since the awful tragedy in rwanda years ago life expectancy has doubled to more than years economic growth consistently reaches number annually and the number of deaths of children under age number has plummeted as i travel to rwanda i hope that we never forget what happened here however the future rwanda is getting brighter each year,3,0.9181636571884155,number that today obamacare obama join right school president your
2651,2651,icymi i joined msnbcûªs betty nguyen today to discuss how democrats are fighting to increase the minimum wage and when republicans block this commonsense proposal i support the president using his authority to help working families,4,0.5471978783607483,work today they that number great would congress back must
2652,2652,listened to president obama discussing jobs the economy and healthcare reform today watch his full remarks here httpwcspanvideoorgprogrampresobamare,8,0.774560272693634,today help president great good obama live health work research
2653,2653,looking forward to participating in the debate regarding how the cbc alternative budget is one of many balanced approaches put forward by democrats to responsibly pay down the deficit without undermining job growth and hurting the middleclass and seniors,9,0.7146245241165161,great forward number make today read your state take that
2654,2654,in caucus listening to vp joe biden about the deal to prevent us from going over the fiscal cliff,6,0.8199609518051147,your care american today access best read health that give
2655,2655,going on mornings in marquette on number with chip around numbertomorrow morning tune in,4,0.6998980045318604,work today they that number great would congress back must
2656,2656,if you havent already make sure to check out my website and sign up for our weekly email update the benishek bulletin httpbenishekhousegov,9,0.8874908089637756,great forward number make today read your state take that
2657,2657,in seney today for the annual snowmobile ride for our veterans a great cause and a great day to be on the sleds,1,0.819966733455658,great that time obamacare number today health student american find
2658,2658,looking forward to attending the christening of the navy littoral combat ship uss milwaukee in menomineemarinette this afternoon,9,0.6999969482421875,great forward number make today read your state take that
2659,2659,todayûªs first meeting of our veterans advisory council was a success we heard from vets all over the district and they identified some problems and issues for us to direct our focus on having treated vets at the va for years i know the best way to help our veterans is to listen to their concerns and then create an action plan to address those concerns,7,0.9356915950775146,number that last health help your america today first would
2660,2660,our fight to protect the victims of sexual assault in the military continues i hope my colleagues in the senate join sen kirsten gillibrand and i in this effort to fight for the men and women who wear our nationûªs uniform please like if you agree that victims of these terrible crimes deserve justice mjia,0,0.9307547807693481,watch support your number town talk thank check that protect
2661,2661,an interesting article on the administrations explanations of the disastrous roll out of obamacare,9,0.4195038676261902,great forward number make today read your state take that
2662,2662,i again voted today to put the brakes on washingtonûªs runaway spending by opposing a number billion bill that was not offset while i certainly feel for all those impacted by hurricane sandy we need to get serious about reducing spending now,2,0.8999733328819275,bill today week congress number country plan that news border
2663,2663,it is an honor to continue serving as northern michiganûªs voice in congress today i was sworn into the numberth congress our country is facing big challenges and i am hopeful that both sides can work together to enact some positive solutions for the american people,2,0.8999790549278259,bill today week congress number country plan that news border
2664,2664,great news for gallatin and,8,0.6999120712280273,today help president great good obama live health work research
2665,2665,friends i hope youûªll take a moment to read and share my fox news oped on the epidemic of human trafficking this week congress will take up five bipartisan measures to help tackle this issue we have a responsibility to do everything we can to protect the most vulnerable and innocent among usûóour childrenûófrom falling victim to these heinous crimes,0,0.5694549679756165,watch support your number town talk thank check that protect
2666,2666,as a parent and a former educator i believe tennessee students deserve every possible opportunity to succeed that is why today i voted in support of the qualitycharters act which encourages school choice by promoting state efforts to develop and expand charter schools read more here httpnumberusagovnumberhcxrpv,3,0.8334413766860962,number that today obamacare obama join right school president your
2667,2667,today i testified before the us house judiciary committee about my bill to defund the ûïpublic advocateû for illegal immigrants at immigration customs enforcement read a transcript of my remarks here httpnumberusa,2,0.7749617695808411,bill today week congress number country plan that news border
2668,2668,tomorrow night president obama will deliver his annual state of the union address my guest for the evening will be garry floeter a small business owner from cookeville who is being hit with new taxes from obamacare on the health insurance policies he provides for his employees my house republican colleagues and i will also be offering a live factcheck and response effort to the presidentûªs remarks at httpsotugopgov what do you want to hear president obama say in his speech tomorrow night,8,0.9571311473846436,today help president great good obama live health work research
2669,2669,last night news channel number reported on my legislation to defund the obama administrationûªs illegal alien lobbyist at immigrations customs enforcement ice at a time when our country is number trillion in debt the last thing we should be doing is using taxpayer dollars to fund an advocate for people who entered this country illegally read more about this white house power grab here httpnumberusagovnumberdmzknumberd,3,0.5141032934188843,number that today obamacare obama join right school president your
2670,2670,every time i have an opportunity to cut washington spending iûªm going to do it that is why today i voted to pass the ûïbipartisan budget act of û ûò legislation that will reduce the deficit by number billion stop congressional democratsûª proposed tax hikes and prevent devastating cuts to the military in president obamaûªs sequester this legislation wasnûªt perfect but it was a small step in the right direction read my full statement here httpnumberusagovnumberceaaia,3,0.5480813384056091,number that today obamacare obama join right school president your
2671,2671,tbt to a rainy day in fall greeting veterans from music city honor flight outside the world war ii memorial what a special day the house passed legislation to reopen these monuments across the country yesterday i hope the senate will follow suit httpinstagramcompfbnjrgponumber,2,0.8999763131141663,bill today week congress number country plan that news border
2672,2672,happening now the house foreign affairs committee just began its hearing on the state departmentûªs lack of accountability in the aftermath of the benghazi terrorist attack watch live here,0,0.8874799013137817,watch support your number town talk thank check that protect
2673,2673,had a great time attending the ribbon cutting for servpros new facility in gallatin on saturday this expansion will create new full time jobs in sumner county latergram httpinstagramcompexnsyijcnumber,5,0.8499613404273987,time week today that staff state meet community visit year
2674,2674,great turnout today at the mt juliet chamber of commerce luncheon thanks to everyone for the opportunity to speak and take questions,4,0.45519766211509705,work today they that number great would congress back must
2675,2675,president obama has previously described his healthcare law as a new set of rules that treats everybody honestly and treats everybody fairly but as of a few weeks ago according to pres obama if youre a big financial institution or government contractor you dont have to comply with obamacareûªs mandate next year but if youre a tennessee family trying to make ends meet you do or you get taxed and to add insult to injury the president now has the gall to say that he will veto the house passed the legislation delaying obamacares employer mandate and individual mandate his veto threat is a pathetic excuse for leadership share like if you want the senate to follow the houses lead and call the presidents bluff by passing these common sense bills to give all americans muchneeded relief from obamacare trainwreck fairnessforall tbt,3,0.9709619283676147,number that today obamacare obama join right school president your
2676,2676,my first instagram post iûªm back in dc after a busy district work week thanks to everyone who joined me at our town hall meetings and industry tours look forward to keeping in touch on here and sharing what i am up to both in washington and back home httpinstagramcompzbvvkxpfj,0,0.4106505215167999,watch support your number town talk thank check that protect
2677,2677,icymi last night us marine sgt andrew tahmooressi joined foxûªs on the record to give his first interview after being released from prison in mexico after number days america is glad to have him back marinefreed,7,0.9099818468093872,number that last health help your america today first would
2678,2678,earlier this week i talked with tim constantine of the capitol hill show about the future of americas space program in light of threatened sanctions by russias deputy prime minister we must expedite construction of an americanmade rocket engine and end our reliance on russia listen in here,4,0.887478768825531,work today they that number great would congress back must
2679,2679,merry christmas and happy holidays from my family to yours wishing special tidings to those first responders and military personnel working to ensure our safety who are unable to be with their families this holiday season we are all thankful for your service and dedication,7,0.8499475121498108,number that last health help your america today first would
2680,2680,congrats to my alma mater the university of alabama on an amazing and welldeserved victory at the bcs national championship game with four straight national wins in a row our state has a lot to be proud of,9,0.437224417924881,great forward number make today read your state take that
2681,2681,iûªm honored to be selected by my colleagues to serve on the house committee on energy and commerce for the numberth congress with my firsthand experience as a physician the importance of the hoosier coal industry to our lowcost energy and economic vitality indianaûªs robust and growing manufacturing sector and the critical need to improve our broadband capabilities for education business industry and rural development this appointment offers me a platform to advocate for issues of key importance to our district state and country iûªm excited to get to work,2,0.9399864077568054,bill today week congress number country plan that news border
2682,2682,just spoke on the house floor about our efforts to expand american energy production i highlighted the importance of indianas coal industry and the thousands of jobs and affordable energy it supports watch the video here httpswyoutubecomwatchvnumberfnumbermnumberfpmfeatureyoutube,0,0.8874819874763489,watch support your number town talk thank check that protect
2683,2683,obamacare will push the equivalent of about number million workers out of the labor market by as employees decide either to work fewer hours or drop out altogether according to the latest estimates tuesday from the congressional budget office,8,0.9307518601417542,today help president great good obama live health work research
2684,2684,obamacare is putting us at risk of becoming a nation of parttime employees i am proud to sign on as an original cosponsor of the saw act which puts an end to obamacareûªs arbitrary definition of a fulltime workweek at hours this provision is costing employees their hours at work and the wages they rely on to support their family invest in their community and save for their future we should be focused on doing everything we can to help americans find meaningful employment not limit their opportunities read my full statement here httpbucshonhousegovpressreleasebucshoncosponsorssawact,3,0.5202998518943787,number that today obamacare obama join right school president your
2685,2685,i was sad to hear about the passing of governor ûïdocû bowen on saturday although i did not know him personally his legacy is well known among hoosiers and his colleagues in healthcare doc bowenûªs contribution to our state and nationûªs healthcare during his time as a physician indiana governor and secretary of health and human services will not be forgotten his legacy serves as a reminder that medical professionals play a vital role in public policy and i hope more follow his example kathryn and i send our thoughts and prayers to his family,1,0.9624939560890198,great that time obamacare number today health student american find
2686,2686,students from central high school in evansville stopped by my washington dc office during their visit with close up close up is a great program that informs inspires and empowers young people to be active and responsible citizens in a democracy,1,0.6309614181518555,great that time obamacare number today health student american find
2687,2687,despite the presidentûªs promises healthcare premiums are on the rise for young people and middle class families nearly number million americans will lose their jobbased health insurance plans and care to our nationûªs seniors is placed in the hands of number unelected unaccountable bureaucrats under the affordable care act,7,0.5716940760612488,number that last health help your america today first would
2688,2688,i find it hard to believe that the faa cannot find million in responsible cuts out of a number billion budget,1,0.467999666929245,great that time obamacare number today health student american find
2689,2689,we owe it to all our servicemen and womenûóveterans of all conflicts and warsûóto recognize the incredible impact of posttraumatic stress and to continue to honor this countryûªs historic pledge to aid all who serve check out my new oped in the new haven register and share it with your friends httpjmpnumberoajpcc,3,0.8302703499794006,number that today obamacare obama join right school president your
2690,2690,on monday a jury found trinity highway products to have committed fraud in failing to adequately notify federal officials of changes to their guardrails the heads installed at the end of these rails are intended to slide along the rail and absorb the impact in the case of an accident trinityûªs new railsûówhich they saved about number per head onûóoften jammed causing the rail to pierce vehicles putting lives in danger this is unacceptable and it took far too long for the us federal highway administration to start asking the right questions the more i learn about the supposed watchdog function of these federal agencies the more concerned i am about how cozy they are with the industry today i called on the federal highway administration to expedite their investigation into trinity and to provide a full report on their findings and how they have responded to safety concerns thus far httpjmpnumbertkxrnumberv,7,0.9590829610824585,number that last health help your america today first would
2691,2691,my thoughts and prayers are with those affected by the shooting in kansas city yesterday itûªs heartbreaking that acts of violence like these continue to occur throughout our nation in what are otherwise peaceful and tightknit communities as your senator i will continue to work to ensure that we all can feel safe through every aspect of our daily lives in our religious institutions our community centers our military bases walking through our neighborhoods and dropping our kids off at school,3,0.9399840235710144,number that today obamacare obama join right school president your
2692,2692,a healthy school lunch means healthier students today i had lunch at portlands bridlemile elementary where the harvest of the month program provides locally grown fruits and vegetables to schools and supports our local farmers the brussels sprouts were delicious school nutrition programs help students stay focused and ready to learn,3,0.90997713804245,number that today obamacare obama join right school president your
2693,2693,not extending emergency unemployment is hurting real people as congress debates thousands of oregonians lose this lifeline every month to tell the story i am asking constituents who have lost benefits to contact me when were you laid off has your emergency unemployment insurance run out how has this impacted you please submit your stories here httpbonamicihousegovcontactmeemailme we must make sure your voices are heard thank you,6,0.9399853348731995,your care american today access best read health that give
2694,2694,i had a great discussion at the american association for the advancement of sciences annual forum panelists discussed how integrating arts with math and science has helped develop innovative new products and ideas stem arts steam httpwasorg,3,0.46157553791999817,number that today obamacare obama join right school president your
2695,2695,the president was right to call for a congressional debate on the use of military force in syria congress and the american people need to thoroughly consider how intervention in this conflict will affect our national security i am working to get all of the facts and will continue to discuss this issue with my colleagues and my constituents,3,0.48603054881095886,number that today obamacare obama join right school president your
2696,2696,congratulations to alexandra gritta for receiving the congressional award gold medal she is the only oregonian receiving the award this year and the numberth recipient from oregon since congress established the program in number,2,0.8714015483856201,bill today week congress number country plan that news border
2697,2697,congratulations to maisie a student at ladd acres elementary in hillsboro on being named a state finalist in the nationwide doodle number google competition,9,0.7749549150466919,great forward number make today read your state take that
2698,2698,today i introduced the safe lending act to crack down on online payday lenders oregon has some of the most aggressive antipayday lender laws in the country but online and offshore lenders are using a loophole to get around those laws this bill will give the consumer financial protection bureau more authority to regulate these predatory activities,2,0.6016836762428284,bill today week congress number country plan that news border
2699,2699,thanks to rhode island school of design president john maeda for stopping by our dc office to discuss risdûªs stem to steam initiative iûªm working to bring the stem to steam stem arts discussion to congress,8,0.8874794244766235,today help president great good obama live health work research
2700,2700,the right to vote should be protected and expanded not attacked and curtailed read more,3,0.5340352058410645,number that today obamacare obama join right school president your
2701,2701,a slight change of schedule my bill to address human trafficking will be debated close to numbernumber tonight please tune in to cspan,2,0.4830836355686188,bill today week congress number country plan that news border
2702,2702,i was glad to join congressman john yarmuth kynumber to introduce a resolution commemorating the anniversary of congress officially codifying bourbonûªs status as a distinctive product of the united states of america as the lithuanian ambassador remarked while he toured some of kentuckyûªs finest distilleries bourbon is the ûïdrink of freedomû we thank all of the hardworking men and women in the commonwealth who make this uniquely american spirit such a great product and will continue working to promote kentuckys signature bourbon industry,3,0.5913165807723999,number that today obamacare obama join right school president your
2703,2703,dont miss out on important weekly updates and news please sign up here for my sixth district report which goes out on sundays like and share this post if you are signed up httpbarrhousegovenews,0,0.9181696176528931,watch support your number town talk thank check that protect
2704,2704,i enjoyed meeting with mrs sharon graves numberth grade class from richmonds clarkmoores middle school in my washington dc office this morning,5,0.4341689348220825,time week today that staff state meet community visit year
2705,2705,congressman bridenstine speaking on the importance of our nations flag at the medal of honor day ceremony at veterans park,7,0.5048661231994629,number that last health help your america today first would
2706,2706,my heart goes out to the families of eyalgiladnaftali prayers are with them and the people of israel,0,0.5499631762504578,watch support your number town talk thank check that protect
2707,2707,no one is born hating another person because of the color of his skin or his background or his religion people must learn to hate and if they can learn to hate they can be taught to love for love comes more naturally to the human heart than its opposite nelson mandela,4,0.899992823600769,work today they that number great would congress back must
2708,2708,i just got off the phone with region number fema administrator andrew velasquez and he urged folks in our region to continue to be patient to stay safe and to continue to gather damage information while waiting for the flooding to recede for uptodate flood information follow fema on facebook at httpswfacebookcomfema,1,0.7534742951393127,great that time obamacare number today health student american find
2709,2709,im happy to see the sacramento kings new partnership with legends hospitality continue the momentum of our regions farm to fork movement we are one of the most productive agriculture regions in the world and this partnership will help showcase that while creating jobs throughout the region,7,0.8874710202217102,number that last health help your america today first would
2710,2710,iûªm honored to be recognized as a champion of medicare by local seniors and the coalition for medicare choices as a doctor i know firsthand that we can reduce runaway health care costs without making dramatic cuts to medicare and i will continue to take the same approach as your congressman,6,0.5473343729972839,your care american today access best read health that give
2711,2711,important note everyone my local officeûªs address has changed weûªve moved within the same office park to white rock rd suite in rancho cordova my office is here to serve you ûò if you ever have trouble with medicare or social security veterans benefits passports and more please drop by or call number number or visit wberahousegovgethelp,7,0.9307544231414795,number that last health help your america today first would
2712,2712,years ago today thousands of brave american and allied soldiers stormed the beaches at normandy to liberate europe and rid the world of tyranny i stand with all americans in remembering and honoring their sacrifices today dday,2,0.49558937549591064,bill today week congress number country plan that news border
2713,2713,today is equal pay day ûò a day that marks the number of extra days into the average woman has to work to earn as much as her male counterpart almost half of all workers are women and percent of working women are the primary breadwinners in their families when theyûªre paid less it impacts everyone this is family economic issue ûò not just a womenûªs issue thatûªs why iûªm pleased the senate is considering the paycheck fairness act this week a bill iûªm strongly supporting to help ensure equal pay for equal work the house needs to follow their lead take it up without delay womensucceed nomadmenpay httpberahousegovissueswomensequality,1,0.4901345670223236,great that time obamacare number today health student american find
2714,2714,we capped off the toys for tots holiday gift drive yesterday at the veterans center on sylvan road in citrus heights a choir of numberth and numberth graders from mary deterding elementary school american legion motorcycle riders and the vietnam veteran helicopter pilots association joined the celebration even santa and a uhnumber huey helicopter made an appearance at the event,8,0.9099763631820679,today help president great good obama live health work research
2715,2715,tonight was very disappointing instead of allowing us to vote on a solution to keep government open house leadership added amendments that brought us closer to government shutdown congress has had ample opportunity to work to find a solution that not only keeps our government open but also allows us to do what we should have done nine months ago pass a budget its far past time for congress to work together to find a real solution that puts people before politics,7,0.4987148642539978,number that last health help your america today first would
2716,2716,thanks to everyone who shared their thoughts on syria with me today i discussed the crisis with president obamaûªs national security team at a foreign affairs committee hearing i took the opportunity to share with them what i have been hearing from you ûò through your phone calls letters social media posts and even at the grocery store i know many sacramento county residents are concerned about this issue and i believe we need to clearly understand our goals and objectives in this increasingly complex situation you can see it here httpbitlynumberfzpotn,3,0.9437357187271118,number that today obamacare obama join right school president your
2717,2717,this evening marks the beginning of the holy month of ramadan a time for sacrifice helping the less fortunate and prayer i wish all those around the world who observe this holy month ramadan mubarak ûò have a blessed and generous ramadan,4,0.5816563963890076,work today they that number great would congress back must
2718,2718,thanks to the talented high school artists who entered the congressional art competition my office received over art pieces join us at the rancho cordova city hall tomorrow at number pm so we can honor the entrants pick a winner weûªll also help kick off the peopleûªs choice award so you can select your favorite details httpnumberusa,3,0.9181666970252991,number that today obamacare obama join right school president your
2719,2719,think about the dangerous precedent president obamas executive action on immigration sets for our country that a president can unilaterally decide which laws to enforce just imagine this a republican president announces he will unilaterally suspend enforcement of the clean air act it should be frightening to all regardless of political belief,1,0.6170928478240967,great that time obamacare number today health student american find
2720,2720,i enjoyed touring intuitive research and technology today while visiting some huntsville businesses the engineering and defense contractor was recently named the number best medium sized business to work for by fortune magazine learn more httpwalcombusinessindexhtml,9,0.4567534923553467,great forward number make today read your state take that
2721,2721,my staff enjoyed spending some time at bert driskells farm in grand bay last week to learn more about his farming operation i am always aware of the unique challenges our farmers face and the growing burden the federal government puts on our family farms,5,0.8714054822921753,time week today that staff state meet community visit year
2722,2722,thanks to those who came out to my town hall meeting in chatom this afternoon i appreciate mayor harold crouch for his kind introduction and for letting us use the council chambers a lot of important questions on issues ranging from immigration to executive overreach,0,0.8499764800071716,watch support your number town talk thank check that protect
2723,2723,a bill to reform our nations workforce training progress an energy and water appropriations bill and a projobs tax bill are the major bills under debate this week in washington,2,0.9181632995605469,bill today week congress number country plan that news border
2724,2724,we had a great crowd at our town hall meeting in perdido beach thanks to mayor patsy parker for hosting us at the perdido beach volunteer fire department i enjoyed the discussion and appreciate all of those who came out,1,0.47044825553894043,great that time obamacare number today health student american find
2725,2725,it was a joy to welcome the first congressional districts art competition winner to dc today roni spann a student at st paulûªs episcopal school won our competition and now her artwork is hanging in the united states capitol i hope roni and her mom melissa enjoy their time in our nations capital,8,0.5706437826156616,today help president great good obama live health work research
2726,2726,our nationûªs veterans deserve the best care possible but sadly too many are being left behind i am especially troubled that the mobile clinic and biloxi hospital the leading providers in our area are both on the list of only number facilities nationwide to be selected for further review by the va inspector general i will continue to push for answers and results from the va as the investigation moves forward,1,0.6185638904571533,great that time obamacare number today health student american find
2727,2727,alabama is an agriculture state and this industry is extremely important to the health of our economy i support policies that will allow agriculture to continue driving productivity and job creation in,0,0.9099818468093872,watch support your number town talk thank check that protect
2728,2728,i had a great visit yesterday to huntington ingalls industriess facility in pascagoula mississippi with congressman steven palazzo this facility supports numberjobs in southwest alabama and is critical for,8,0.7749614119529724,today help president great good obama live health work research
2729,2729,i am proud to serve on the house armed services seapower and tactical land and air subcommittees from these assignments i will be able to fight to protect important shipbuilding jobs in our district house armed services committee republicans httpbyrnehousegovmediacenterpressreleasesbyrnegivenchoicearmedservicessubcommitteeassignmentsjoinshouse,0,0.5292255282402039,watch support your number town talk thank check that protect
2730,2730,here are just some of the reasons i voted to repeal obamacare today we simply canûªt afford fewer jobs higher costs and giving the irs more power,1,0.8999839425086975,great that time obamacare number today health student american find
2731,2731,i look forward to voting to repeal obamacare next week the law is hurting our economy and making healthcare more expensive for working families we can and we must do better,8,0.9099661111831665,today help president great good obama live health work research
2732,2732,what did you think of barack obamas speech on immigration,4,0.44617000222206116,work today they that number great would congress back must
2733,2733,the senseless targeting of innocent civilians has to be stopped it is unacceptable under any circumstances my thoughts and prayers are with the families of those killed and injured in the jerusalem attack as well as the people of israel who have endured far too many of these brutal assaults the united states will continue to fight against such atrocities and bring to justice those who commit such acts as the strongest of allies and partners in combating terrorism we reaffirm our support for israelûªs right to defend and protect its people,0,0.9249849915504456,watch support your number town talk thank check that protect
2734,2734,the government of azerbaijan has arrested ms leyla yunus director of the institute for peace and democracy in azerbaijan and her husband arif yunus and charged them with high treason tax evasion and other economic crimes the charges filed against the yunusûªs are outrageous both leyla and arif are longtime supporters of peopletopeople contact with armenia and the charge of espionage against them is absurd we urge the government of azerbaijan to drop the charges and to stop the coordinated campaign aimed at the opposition civil society and journalists in azerbaijan who are peacefully exercising their right to freedom of speech and freedom of association,6,0.8999592065811157,your care american today access best read health that give
2735,2735,scotus got it wrong with hobbylobby thats why im supporting the protect womenûªs health from corporate interference act the legislation would restore the contraceptive coverage requirement guaranteed by the acat and protect coverage of other health services from employers who want to impose their beliefs on their employees by denying benefits allowing employers to force their own religious beliefs on their employees under the guise of religious freedom is inexplicable the supreme court has put the health of american women at risk while opening the door for private employers who are looking for a reason not to comply with the law whether a woman uses contraception should be a private decision not subject to a financial veto by her employer the affordable care act guarantees the majority of women coverage for comprehensive preventive health services including contraception imposing additional financial burdens on a woman because her employer claims to hold certain beliefs contrary to the law sets a dangerous precedent notmybossbusiness,0,0.7212022542953491,watch support your number town talk thank check that protect
